id,name,type_info,geometry
838070266,Filandastraße,bus,POINT (13.3313982 52.4582805)
838070269,Bismarckstraße/Bergstraße,,POINT (13.3385333 52.4586576)
838070272,Altmarkstraße,,POINT (13.3420461 52.458839)
838082663,Selerweg,,POINT (13.3387473 52.4544348)
838983602,Jüdenstraße,bus,POINT (13.4094141 52.5178058)
838990134,S+U Alexanderplatz/Grunerstraße,bus,POINT (13.4160623 52.5199242)
839003762,S+U Jannowitzbrücke,,POINT (13.4183438 52.5159955)
839003771,Holzmarktstr.,bus,POINT (13.4235495 52.513524)
846642213,Prinzregentenstraße,bus,POINT (13.3331509 52.4825085)
849493056,U Hermannplatz,bus,POINT (13.4250624 52.4871062)
849506202,S Nöldnerplatz/Schlichtallee,,POINT (13.4842824 52.5022786)
849508745,Lichtenberger Brücke Süd,,POINT (13.4967859 52.5113506)
849521146,U Magdalenenstraße/Buchberger Straße,,POINT (13.4919863 52.5120858)
849521147,Atzpodienstraße,,POINT (13.4928263 52.5125173)
851572118,Pfarrwöhrde,,POINT (13.5305094 52.4222691)
851572165,Venusstraße,bus,POINT (13.5244054 52.405927)
851572216,Schirnerstraße,,POINT (13.55549 52.4118434)
851572250,Germanenstraße/Normannenstraße,,POINT (13.5423875 52.4177255)
851572256,S Altglienicke,bus,POINT (13.5587109 52.4088627)
851572566,Alemannenstraße,,POINT (13.551885 52.4148361)
851572653,Siriusstraße/Uranusstraße,,POINT (13.5244379 52.4017675)
851572673,Ortolfstraße/Venusstraße,,POINT (13.5303558 52.4053916)
851572716,Müngersdorfer Straße,,POINT (13.5464426 52.4066908)
851572829,Korkedamm,bus,POINT (13.5318067 52.4234869)
852059747,Krankenhaus Köpenick/Besuchereingang,bus,POINT (13.5935017 52.4416345)
852059750,Erwin-Bock-Straße,bus,POINT (13.5992851 52.441611)
853380587,Nieberstraße,bus,POINT (13.5120827 52.4483489)
853380906,Engelhardstraße/Pilotenstraße,bus,POINT (13.5111919 52.446727)
853670874,Alboinplatz,bus,POINT (13.3698044 52.4608721)
855355648,Anne-Frank-Straße,bus,POINT (13.5346653 52.4095606)
855355822,Dankmarsteig,,POINT (13.5292736 52.4131788)
855355915,Braunellensteig,bus,POINT (13.5264125 52.4189533)
855356714,Wegedornstraße,,POINT (13.5304866 52.4153287)
858213532,Friedhof Röblingstraße,,POINT (13.360682 52.4538056)
874280259,Baluschekweg,bus,POINT (13.1658302 52.5239274)
894167052,Petershagener Weg,,POINT (13.6994681 52.4413725)
900980706,U Turmstraße,bus,POINT (13.3421496 52.5255366)
907812002,Bessemerstraße,,POINT (13.3655342 52.4596899)
910415681,U Konstanzer Straße,,POINT (13.3104795 52.4933956)
910419406,Düsseldorfer Straße,,POINT (13.311602 52.4967979)
911591488,Dardanellenweg,,POINT (13.409663 52.4449506)
911591578,Am Hellespont,bus,POINT (13.406968 52.4446344)
911591776,Imbrosweg Ost,,POINT (13.4096562 52.442104)
916580968,Glogauer Straße,bus,POINT (13.4365396 52.4937625)
916584504,Ohlauer Straße,,POINT (13.4305728 52.4955285)
918626274,Campingplatz Krossinsee,,POINT (13.6828054 52.3706351)
922501022,Lemkestraße/Greifswalder Straße,bus,POINT (13.6411537 52.5282258)
927113412,Schuchardtweg,bus,POINT (13.1447494 52.4179141)
927115580,Rathaus Wannsee,bus,POINT (13.1482959 52.4183044)
930035921,Ringstraße/Rathausstraße,,POINT (13.3806669 52.4410775)
930035925,Prühßstraße,,POINT (13.3775542 52.442534)
930035931,U Walther-Schreiber-Platz,bus,POINT (13.328235 52.4652387)
930035936,Gersdorfstraße/Kaiserstraße,,POINT (13.374266 52.4448247)
930289039,Am Heidefriedhof,bus,POINT (13.3911177 52.4408199)
930289377,Skutaristraße,,POINT (13.4019509 52.4464769)
930290352,Sommerbad Mariendorf,bus,POINT (13.3985655 52.4432645)
930312460,Volkmarstraße,,POINT (13.3956169 52.4545966)
931632458,Friedenstraße,,POINT (13.1381419 52.4171472)
931632961,Schäferberg,,POINT (13.125844 52.4154995)
933732136,Zitadelle Spandau,bus,POINT (13.2147661 52.5382751)
938213396,S Nordbahnhof,tram,POINT (13.3875222 52.5325525)
942861778,Schulzendorfer Straße/Parchwitzer Straße,bus,POINT (13.5852982 52.394278)
942861810,Waltersdorfer Straße/Parchwitzer Straße,,POINT (13.5739335 52.3943776)
942861868,Eichbuschplatz,,POINT (13.582035 52.3936137)
942862006,Merkurstraße,,POINT (13.5830836 52.3967981)
942862009,Joachimstraße,bus,POINT (13.5769579 52.4028253)
942862109,Neptunstraße,,POINT (13.5806494 52.3991938)
942862240,Normannenstraße,,POINT (13.5412014 52.4194541)
942862931,S Grünau,,POINT (13.5729263 52.4123854)
944181997,Lepsiusstraße,bus,POINT (13.320541 52.4627991)
944309709,Herthastraße,,POINT (13.2844131 52.4858361)
945141964,Am Studio/Köpenicker Straße,,POINT (13.5450146 52.4273278)
946515437,Bismarckplatz,,POINT (13.2850493 52.4921951)
948655163,Rudow,subway,POINT (13.4943111 52.4167792)
948655761,Bildhauerweg,,POINT (13.4896969 52.4204226)
948655985,Buchsbaumweg,,POINT (13.5061605 52.4220516)
956276737,Will-Meisel-Weg,bus,POINT (13.5123284 52.4119624)
959231231,Fichtestraße,,POINT (13.4128973 52.4884586)
963600646,Monbijouplatz,tram,POINT (13.3970747 52.5238986)
966939658,Aurorafalterweg,bus,POINT (13.5614224 52.5015022)
972482434,Rathaus Pankow,tram,POINT (13.4045701 52.5695371)
972482435,U Vinetastraße,tram,POINT (13.4132251 52.5591509)
974862963,Hasenheide,,POINT (13.4189876 52.4876663)
986042569,Brebacher Weg,bus,POINT (13.5695229 52.513012)
986042574,U Weinmeisterstraße,bus,POINT (13.4060044 52.5247946)
986042585,Naumburger Ring,bus,POINT (13.6108782 52.539837)
986042589,S+U Wuhletal,,POINT (13.575855 52.5132705)
986042591,U Schillingstraße,bus,POINT (13.4218148 52.5205524)
986042597,Alt-Biesdorf,,POINT (13.5597472 52.5086447)
986042602,Janusz-Korczak-Straße,,POINT (13.6074036 52.5389418)
987068007,Schweizerhofpark,bus,POINT (13.2628433 52.424109)
997436823,U Fehrbelliner Platz,,POINT (13.3139417 52.4901251)
999586155,Betriebshof Marzahn,tram,POINT (13.5826397 52.5490131)
1003299170,Würtzstraße,tram,POINT (13.4244231 52.5760936)
1006711108,Tietzenweg,,POINT (13.3022566 52.4447923)
1006711222,Holbeinstraße,bus,POINT (13.3027594 52.4374887)
1015524193,Hochbergweg,bus,POINT (13.3199488 52.426602)
1020964066,Waldkrankenhaus,bus,POINT (13.1586035 52.5625546)
1023689289,U Ernst-Reuter-Platz,bus,POINT (13.3226788 52.5116344)
1023914591,Schmöckwitzwerder,,POINT (13.6935846 52.3717244)
1029432814,U Südstern,,POINT (13.4081999 52.4888279)
1051302891,Wassersportallee,ferry,POINT (13.5831454 52.4175781)
1056151619,Machnower Straße,bus,POINT (13.2594907 52.4302099)
1056151626,Brücke-Museum/Kunsthaus Dahlem,,POINT (13.2774178 52.4645918)
1056151659,Andréezeile,,POINT (13.2664812 52.4103148)
1056151716,Schützallee,bus,POINT (13.2654263 52.4423997)
1070129174,Stindestraße,,POINT (13.3396721 52.4484123)
1070129176,Heesestraße,bus,POINT (13.3261016 52.4553014)
1074960894,Paul-Löbe-Haus/Reichstag,ferry,POINT (13.3759305 52.5212096)
1079623753,Mosischstraße,bus,POINT (13.4844646 52.4674162)
1092585555,Haus des Rundfunks,bus,POINT (13.2765938 52.5071686)
1095078202,Südkreuz (Ringbahn),light_rail,POINT (13.3650726 52.4759806)
1095078242,Grünau,light_rail,POINT (13.5737996 52.4129704)
1098689223,Machandelweg,bus,POINT (13.2457459 52.5247687)
1100098003,Gersdorfstraße/Kurfürstenstraße,,POINT (13.3714592 52.4471278)
1102268078,Bernadottestraße,,POINT (13.2891747 52.4676675)
1102268091,Drosselweg,,POINT (13.2873597 52.4615731)
1102268103,Hubertusbader Straße,,POINT (13.2751236 52.4784515)
1102268108,Im Dol,,POINT (13.2882018 52.4650414)
1102268125,Richard-Strauss-Straße,,POINT (13.2708936 52.4802003)
1105666180,Gotzkowskystraße,bus,POINT (13.3310098 52.524025)
1106283740,Sonnenallee,light_rail,POINT (13.456066 52.473359)
1106283778,Wilhelmshagen,light_rail,POINT (13.722777 52.4379951)
1106283781,Rahnsdorf,light_rail,POINT (13.6909298 52.4514493)
1106283807,Berlin Ostkreuz,,POINT (13.4691817 52.5035893)
1111792277,Lynarstraße,,POINT (13.2846014 52.4898533)
1111792292,Wangenheimstraße,,POINT (13.288262 52.4882084)
1117011600,Springpfuhl,light_rail,POINT (13.5366914 52.5264147)
1117011604,Kaulsdorf,light_rail,POINT (13.5911011 52.512051)
1117011619,Biesdorf,light_rail,POINT (13.5570304 52.5130346)
1117011738,Ahrensfelde,,POINT (13.5648509 52.5707338)
1117011753,Nöldnerplatz,light_rail,POINT (13.4862008 52.504142)
1122414836,Glienicker Lake,bus,POINT (13.0925079 52.4134809)
1122414852,Schloss Glienicke,bus,POINT (13.0961754 52.4132124)
1126452646,Kollostraße,,POINT (13.3907924 52.4477317)
1127966950,Pankow,light_rail,POINT (13.4093955 52.5658314)
1127966986,Landsberger Allee,light_rail,POINT (13.4552684 52.5288924)
1127966988,Bornholmer Straße,light_rail,POINT (13.3977599 52.5552778)
1127967028,Greifswalder Straße,light_rail,POINT (13.4396585 52.5398615)
1132823536,Lerchenweg,bus,POINT (13.3874278 52.4479611)
1137469153,Wühlischstraße/Gärtnerstraße,tram,POINT (13.4597503 52.50903)
1144577665,Thuner Platz,,POINT (13.2962663 52.4238117)
1145394122,Drakestraße/Gardeschützenweg,bus,POINT (13.2972339 52.4424738)
1147870453,Luzerner Straße,,POINT (13.2924888 52.4238883)
1150154884,S Tegel,bus,POINT (13.2884804 52.588504)
1150539316,Bärensteinstraße,bus,POINT (13.5711297 52.5406384)
1151363292,Buch,light_rail,POINT (13.4923019 52.6362446)
1170532343,Auguste-Viktoria-Klinikum,,POINT (13.3445606 52.4634235)
1170555142,Grazer Platz/Beckerstraße,,POINT (13.3445378 52.467527)
1170555191,Rubensstraße/S Friedenau,,POINT (13.3438362 52.4708656)
1185678923,Billy-Wilder-Promenade,bus,POINT (13.2860203 52.4177009)
1187036930,Buchholzweg,bus,POINT (13.3184545 52.5466548)
1203445532,Tollensestraße,,POINT (13.584716 52.5239523)
1203445583,Cecilienstraße/Wuhle,,POINT (13.5775976 52.5259326)
1203451125,Garzauer Straße,bus,POINT (13.5723294 52.5279974)
1219574966,Müggelhort,ferry,POINT (13.6758272 52.4332993)
1221370834,Spektebrücke,bus,POINT (13.1614142 52.5457737)
1223183942,Osthafen,bus,POINT (13.455781 52.5010451)
1224373564,Lausitzer Platz,bus,POINT (13.4328 52.4996463)
1224381520,Zossener Brücke,bus,POINT (13.3958356 52.4987914)
1225532654,Löwenberger Straße,,POINT (13.5063047 52.5107483)
1238560007,U Magdalenenstraße,,POINT (13.489709 52.5127586)
1242393242,Schmöckwitzer Damm,,POINT (13.6560173 52.3681134)
1242393340,Schmöckwitzer Forst,bus,POINT (13.6500588 52.3567216)
1242394011,Fährallee,bus,POINT (13.6456417 52.3477216)
1255610512,Stralauer Allee,bus,POINT (13.4518268 52.5014566)
1256562729,Schottstraße,,POINT (13.4913674 52.51571)
1262255697,Dahlem-Dorf,subway,POINT (13.2893426 52.4570906)
1268299144,Gleiwitzer Straße,,POINT (13.5624957 52.4946549)
1268299145,Eichenstraße,,POINT (13.5812406 52.4849407)
1268299146,Dohlengrund,,POINT (13.5632688 52.4985101)
1270104248,Parkstraße/Amalienstraße,bus,POINT (13.4582768 52.5550918)
1274910777,Brunsbütteler Damm/Nennhauser Damm,bus,POINT (13.1423946 52.5325538)
1274976993,Magistratsweg/Brunsbütteler Damm,bus,POINT (13.1580664 52.532838)
1276402999,Am Hegewinkel,bus,POINT (13.2636535 52.4539082)
1277685440,Leichhardtstraße,bus,POINT (13.2672598 52.4451185)
1277685443,Clayallee/Oskar-Helene-Park,bus,POINT (13.2688264 52.448111)
1277685444,Neuruppiner Straße,,POINT (13.2267527 52.4210274)
1283146305,Rüdigerstraße,,POINT (13.4945002 52.516029)
1286121698,U Friedrichsfelde,bus,POINT (13.5123886 52.5055439)
1287534509,Lübecker Straße,bus,POINT (13.3450401 52.5261372)
1288393619,Scharnweberstraße,subway,POINT (13.3127341 52.5668428)
1302029403,Quitzowstraße,bus,POINT (13.3560776 52.5352671)
1304811880,Am Großen Wannsee,,POINT (13.1650528 52.431136)
1304811882,Liebermann-Villa,,POINT (13.1638985 52.4290774)
1307662074,Titiseestraße,bus,POINT (13.3321651 52.6075228)
1312931277,Platz der Luftbrücke,subway,POINT (13.3859859 52.4864549)
1330185474,Ökoinsel,,POINT (13.550708 52.4623214)
1330188014,Palast,,POINT (13.5494974 52.4606472)
1330189528,Spielplatz,,POINT (13.5471298 52.4638173)
1332593639,Maximiliankorso/Sigismundkorso,bus,POINT (13.2703046 52.6316252)
1340103507,S+U Pankow,bus,POINT (13.4123035 52.5669955)
1357458670,Großbeerenstraße/Daimlerstraße,,POINT (13.3756064 52.4258198)
1361328318,U Spittelmarkt,bus,POINT (13.4012174 52.5107984)
1368108983,Haselhorster Damm/Gartenfelder Straße,bus,POINT (13.2413127 52.5432955)
1370405200,Dallgower Straße,bus,POINT (13.1866968 52.5377048)
1370420602,Alt-Staaken Kirche,bus,POINT (13.1404394 52.5301408)
1370997543,Platz des 4. Juli,bus,POINT (13.2870139 52.4225094)
1373666472,Seesener Straße,,POINT (13.2968025 52.4924601)
1373880221,Gutsstraße,bus,POINT (13.1208578 52.4752643)
1373880236,Waldallee,bus,POINT (13.1290465 52.465525)
1373882354,Außenweg,bus,POINT (13.1353913 52.4851411)
1373916588,Landschaftsfriedhof Gatow,bus,POINT (13.1528606 52.4983409)
1374993113,Schonacher Straße,bus,POINT (13.3275933 52.6089269)
1383533460,Adlergestell/Glienicker Weg,,POINT (13.5499246 52.4293884)
1383533471,Betonwerk,tram,POINT (13.5717287 52.4306271)
1383533483,Bärenlauchstraße,,POINT (13.5403645 52.4506793)
1383533512,Freystadter Weg,bus,POINT (13.5580827 52.4467387)
1383533585,Regattatribünen,tram,POINT (13.5884715 52.411217)
1383533590,Rosenweg,tram,POINT (13.5714309 52.4347036)
1383533613,Schappachstraße,bus,POINT (13.631812 52.3947081)
1383533628,Strandbad Grünau,tram,POINT (13.604455 52.4086224)
1383533634,Vollkropfgraben,tram,POINT (13.5714889 52.4386665)
1383533639,Wassermannstraße,,POINT (13.5519409 52.4392463)
1386504631,Pinnauweg,,POINT (13.2807772 52.421482)
1386504640,Darser Straße,bus,POINT (13.2821515 52.4163384)
1387869556,Sulzaer Straße,,POINT (13.2863796 52.47601)
1390313381,Alliiertenmuseum,,POINT (13.2738116 52.4564438)
1390313382,Hüttenweg,,POINT (13.2726362 52.4538352)
1392115106,Binger Straße,,POINT (13.3091922 52.4723308)
1392179524,Schillerplatz,,POINT (13.3236116 52.4714997)
1392266876,Birkbuschstraße/Klingsorstraße,,POINT (13.3266514 52.4471995)
1400407034,Mertensstraße,bus,POINT (13.2097037 52.5653239)
1402075246,Brunsbütteler Damm/Ruhlebener Straße,bus,POINT (13.1977694 52.5330932)
1404537241,Martin-Luther-Krankenhaus,bus,POINT (13.2936118 52.4910797)
1404540433,Platz am Wilden Eber,,POINT (13.2894119 52.4710015)
1404604243,Bachstelzenweg,,POINT (13.2840572 52.4585676)
1404604244,Vogelsang,,POINT (13.2796683 52.4595459)
1409151199,Köttgenstraße,bus,POINT (13.2612278 52.5437263)
1409151326,Harriesstraße,bus,POINT (13.2598196 52.5463324)
1411220396,Mansteinstraße,,POINT (13.3661751 52.4933788)
1412229447,Saatwinkler Damm/Rohrdamm,bus,POINT (13.2593769 52.5471571)
1413101660,Herbertstraße,,POINT (13.280096 52.491851)
1421431221,Am Steinberg,tram,POINT (13.4333751 52.5585796)
1423996583,Marktstraße,bus,POINT (13.4748142 52.502748)
1423996591,Neue Bahnhofstraße,bus,POINT (13.4691203 52.5067775)
1429171039,Parchimer Allee,subway,POINT (13.4494049 52.4445034)
1433745717,Ashdodstraße,bus,POINT (13.2202224 52.5601695)
1438198567,Detmolder Straße/Blissestraße,,POINT (13.3204492 52.4791927)
1480089032,Körtingstraße,,POINT (13.3786422 52.4352851)
1498939785,Residenzstraße,subway,POINT (13.3605414 52.570906)
1498939809,Rosenthaler Platz,subway,POINT (13.4011206 52.5298999)
1509404628,Kranoldstraße,bus,POINT (13.4343473 52.4657841)
1531480158,Strandbad Wannsee,bus,POINT (13.18055 52.4379132)
1532025522,Königin-Luise-Straße/Clayallee,bus,POINT (13.2748301 52.4599462)
1541511526,Alt-Schönow,,POINT (13.2680234 52.4068237)
1541511541,Beeskowdamm,,POINT (13.2674312 52.4095781)
1551950485,Hafen Treptow,ferry,POINT (13.4647908 52.4937214)
1556021366,S Baumschulenweg,bus,POINT (13.4894921 52.4676368)
1561072879,Rohrdammbrücke,bus,POINT (13.2698593 52.5284947)
1576686929,Greifswalder Straße/Ostseestraße,tram,POINT (13.444118 52.5452407)
1583737745,Fafnerstraße,bus,POINT (13.44497 52.5811115)
1600662281,Betriebshof Weißensee,tram,POINT (13.4681721 52.5569639)
1608423653,Helmholtzstraße,bus,POINT (13.3216096 52.5209852)
1613324875,S Anhalter Bahnhof,bus,POINT (13.382649 52.5041644)
1614015407,Schwatlostraße,,POINT (13.311837 52.4200856)
1614317871,Züricher Straße,,POINT (13.2909108 52.4270005)
1614383599,Hochbaumstraße,,POINT (13.2890529 52.4297714)
1617813151,Charité - Campus Benjamin Franklin,bus,POINT (13.3163793 52.4406812)
1617813188,Krahmer Straße/Stockweg,,POINT (13.3155996 52.4376005)
1617813210,Manteuffelstraße,,POINT (13.3151241 52.4467206)
1628124693,Trusetaler Straße,bus,POINT (13.5643903 52.5611526)
1631119467,Hufelandstraße,tram,POINT (13.4290859 52.5327449)
1631224840,Albertinenstraße,tram,POINT (13.4580138 52.5498181)
1631224941,Buschallee,tram,POINT (13.4691966 52.5537598)
1633759760,S Hackescher Markt,tram,POINT (13.4026759 52.5216604)
1635704982,U Breitenbachplatz,bus,POINT (13.3099621 52.4675191)
1641970018,Arnfriedstraße,,POINT (13.5602298 52.4842276)
1641970590,Kaiserin-Augusta-Straße,subway,POINT (13.3846976 52.4599547)
1644430698,Rathausstraße/Kaiserstraße,bus,POINT (13.3797916 52.4452298)
1662140222,U Rosenthaler Platz,tram,POINT (13.4019 52.5297422)
1662153916,U Weinmeisterstraße/Gipsstraße,tram,POINT (13.4035047 52.5253215)
1665080425,S Rahnsdorf,,POINT (13.691361 52.4509844)
1666049727,Husemannstraße,tram,POINT (13.4191052 52.5399725)
1667940451,Pappelplatz,tram,POINT (13.3947562 52.5322689)
1668427073,Schwedter Straße,tram,POINT (13.4082376 52.5371529)
1668717159,S Oranienburger Straße,tram,POINT (13.3923646 52.5250979)
1668791991,Stelzenweg,bus,POINT (13.4758498 52.4402519)
1668791993,Birkhuhnweg,,POINT (13.4722445 52.4367578)
1668826904,Brüggemannstraße/AVK Ost,,POINT (13.3483502 52.4632214)
1673526976,Georgenstraße/Am Kupfergraben,tram,POINT (13.3936919 52.5203082)
1675101351,Heinrich-Grüber-Platz,,POINT (13.5879943 52.5113518)
1676601677,Ludwigsfelder Straße,,POINT (13.2397874 52.4243596)
1679005913,Giersstraße,tram,POINT (13.4821862 52.5544234)
1691900820,Dorfstraße/Lindenberger Straße,bus,POINT (13.5188593 52.5746769)
1692079248,S Wartenberg,bus,POINT (13.5047341 52.5735176)
1704693343,Karl-Ziegler-Straße,tram,POINT (13.5264686 52.4324964)
1705553771,Bayernring,bus,POINT (13.3807521 52.482419)
1705560805,Adolf-Scheidt-Platz,,POINT (13.37823 52.4780154)
1706123233,Wilhelm-von-Siemens-Straße,bus,POINT (13.3756436 52.429234)
1707451767,Zadekstraße,,POINT (13.4623653 52.4377956)
1731016830,Arnold-Zweig-Straße,bus,POINT (13.4216399 52.562965)
1731016879,Elsa-Brändström-Straße/Neumannstraße,bus,POINT (13.4222992 52.5604794)
1746170601,Bäumerplan,,POINT (13.375632 52.4760496)
1748796356,Rehberge,subway,POINT (13.3408781 52.5566244)
1751666379,Am Gehrensee,bus,POINT (13.5640733 52.5722154)
1761412950,Alt-Kladow,bus,POINT (13.1440173 52.4535498)
1761412958,Finnenhaus-Siedlung,bus,POINT (13.1475062 52.4562722)
1782970141,Kaserne Hottengrund,bus,POINT (13.1270283 52.4469107)
1782970147,Gößweinsteiner Gang,bus,POINT (13.1319076 52.4507238)
1782970151,Parnemannweg,bus,POINT (13.137802 52.4521335)
1783578151,Franz-Klühs-Straße,,POINT (13.3946718 52.5002127)
1783578155,Jüterboger Straße,,POINT (13.3943328 52.4860732)
1783578157,Marheinekeplatz,,POINT (13.3937202 52.4894132)
1783578159,Schreiberring,bus,POINT (13.3791246 52.4808392)
1783578162,Wexstraße,,POINT (13.3334641 52.4787802)
1805229096,Franz-Jacob-Straße,,POINT (13.4628776 52.5246593)
1819268905,Herzbergstraße/Siegfriedstraße,tram,POINT (13.4997528 52.5255927)
1821621498,Kuckhoffstraße,tram,POINT (13.4029654 52.5840207)
1821622042,Nordend,tram,POINT (13.4023428 52.5901574)
1821622114,Schillerstraße,tram,POINT (13.4110249 52.592103)
1821765771,Bürgerpark Pankow,tram,POINT (13.3984217 52.5714873)
1821891113,Hermann-Hesse-Straße/Waldstraße,bus,POINT (13.4013252 52.5804935)
1822477788,Rosenthal Nord,tram,POINT (13.3726689 52.598666)
1822518522,Libauer Straße,tram,POINT (13.4546946 52.5101841)
1822518527,Simplonstraße,tram,POINT (13.4564928 52.5098432)
1822749207,Niederbarnimstraße,tram,POINT (13.4573531 52.5129045)
1827487632,Lanzendorfer Weg,bus,POINT (13.1139636 52.4490418)
1828092996,Forckenbeckplatz,tram,POINT (13.4592788 52.5204601)
1828093026,Proskauer Straße,tram,POINT (13.4630477 52.5198863)
1828093032,James-Hobrecht-Straße,tram,POINT (13.4678152 52.5202222)
1828231426,Scheffelstraße,tram,POINT (13.4738124 52.5205573)
1828366917,Judith-Auer-Straße,tram,POINT (13.4676978 52.5340748)
1828899860,Oberseestraße,tram,POINT (13.4978874 52.5469426)
1829854523,Vera-Brittain-Ufer,ferry,POINT (13.4021284 52.5193326)
1829854563,Schiffbauerdamm,ferry,POINT (13.3789309 52.5194674)
1829854574,Berliner Dom,ferry,POINT (13.4004694 52.5200995)
1830277393,Herzbergstr./Dong-Xuan,tram,POINT (13.4897656 52.5265974)
1831797474,S+U Pankow/Granitzstraße,bus,POINT (13.4130223 52.5662817)
1832746710,Festplatz,station,POINT (13.4142029 52.4353786)
1834094130,Marzahner Promenade,tram,POINT (13.5485317 52.5426977)
1837885455,Friedrich-Ludwig-Jahn-Sportpark,tram,POINT (13.4057883 52.5408998)
1837885479,U Bernauer Straße,tram,POINT (13.3964824 52.5384311)
1837885483,Wolliner Straße,tram,POINT (13.4012039 52.5396897)
1838903226,Museum,,POINT (13.5507896 52.4609261)
1839573038,Stendaler Straße/Zossener Straße,tram,POINT (13.6033753 52.5437922)
1839604479,U Hellersdorf,tram,POINT (13.6052636 52.5360594)
1839997216,S Marzahn,tram,POINT (13.5425363 52.5422857)
1841416672,Köpenicker Chaussee/Blockdammweg,tram,POINT (13.5016748 52.4832902)
1841416674,Stühlinger Straße,tram,POINT (13.5209193 52.4800886)
1848405927,S Wollankstraße/Sternstraße,bus,POINT (13.3911121 52.5655466)
1860618703,Virchowstraße,tram,POINT (13.4420795 52.5257768)
1860841039,Drontheimer Straße,tram,POINT (13.377926 52.5563959)
1861366563,Schönfließer Straße,tram,POINT (13.4090846 52.5540724)
1861798256,Humannplatz,tram,POINT (13.4213432 52.5493712)
1861798266,Stargarder Straße,tram,POINT (13.4189621 52.5471362)
1861798441,Raumerstraße,tram,POINT (13.4150678 52.5435454)
1862990707,Otto-Franke-Straße,bus,POINT (13.5462218 52.4319617)
1863122963,Ostendstraße,tram,POINT (13.5338473 52.4572322)
1863260107,Freiheit,tram,POINT (13.576083 52.4466212)
1863421373,Krampnitzer Weg/Selbitzer Straße,bus,POINT (13.1220176 52.4527794)
1864407549,Falkenberger Straße/Berliner Allee,tram,POINT (13.4676381 52.5548156)
1864614587,Gotlindestraße,tram,POINT (13.4992303 52.5179705)
1864614599,S+U Lichtenberg/Gudrunstraße,tram,POINT (13.499568 52.5121919)
1864614663,Gernotstraße,bus,POINT (13.5016864 52.5130177)
1865263813,Guntherstraße,tram,POINT (13.5017038 52.5136196)
1865279612,Werneuchener Straße,tram,POINT (13.4890554 52.5422889)
1865877888,Betriebshof Köpenick,tram,POINT (13.5817997 52.440087)
1865877900,Dregerhoffstraße,tram,POINT (13.5852586 52.4274137)
1865877905,Lienhardweg,tram,POINT (13.5879084 52.4217056)
1865877909,Mayschweg,tram,POINT (13.5824134 52.4366682)
1865877921,Pritstabelstraße,tram,POINT (13.5836094 52.4316011)
1865877925,Segewaldweg,tram,POINT (13.5828587 52.4343208)
1865877928,Zur Nachtheide,tram,POINT (13.5864837 52.4248423)
1867085607,Rummelsburger Straße/Edisonstraße,tram,POINT (13.5138328 52.4682283)
1867139081,Am Faulen See,tram,POINT (13.4947328 52.5506013)
1867139083,Degnerstraße/Suermondtstraße,tram,POINT (13.4982024 52.5497835)
1867232507,Tschaikowskistraße,tram,POINT (13.3988199 52.5756602)
1867554355,Brückenstraße,tram,POINT (13.5121185 52.4586564)
1867592594,Haeckelstraße,tram,POINT (13.5052638 52.4402944)
1867592613,Herweghstraße,tram,POINT (13.5055404 52.4442228)
1867592615,Mühlbergstraße,tram,POINT (13.503402 52.4416656)
1870089918,Buckower Damm,station,POINT (13.4299672 52.4290685)
1871614103,Schönholz,light_rail,POINT (13.38128 52.5712418)
1871614107,Wollankstraße,light_rail,POINT (13.3927639 52.5648374)
1877576992,Varian-Fry-Straße/Potsdamer Platz,bus,POINT (13.3746991 52.5092636)
1877848249,Abgeordnetenhaus,,POINT (13.3801388 52.5060762)
1883465386,Josef-Nawrocki-Straße,tram,POINT (13.6279876 52.4467099)
1883472919,"Berlin, Altes Wasserwerk [Ausstieg]",tram,POINT (13.6404328 52.4482775)
1883472920,Bruno-Wille-Straße,tram,POINT (13.6321468 52.4469208)
1885277103,Philharmonie Süd,bus,POINT (13.3700486 52.5087701)
1888408611,Behaimstraße,tram,POINT (13.4469259 52.5497421)
1888408614,Gustav-Adolf-Straße/Langhansstraße,tram,POINT (13.4352447 52.5534647)
1894165224,Kalenderplatz,station,POINT (13.421715 52.4364067)
1904800927,Stromstraße,bus,POINT (13.3441117 52.5292408)
1907301755,Waldschützpfad,,POINT (13.6906215 52.4410589)
1907303106,Grünheider Weg,,POINT (13.6987827 52.436022)
1907303945,Fürstenwalder Allee/Schule,,POINT (13.7035058 52.4346565)
1907304658,Schönblicker Straße,,POINT (13.7112341 52.4329908)
1907305722,Frankenbergstraße,,POINT (13.7171312 52.4365367)
1929560927,Hellersdorf,subway,POINT (13.6061204 52.5366202)
1929560940,Louis-Lewin-Straße,subway,POINT (13.6179844 52.5389949)
1930752449,In den Kaveln,bus,POINT (13.3138958 52.5888969)
1934339698,Waldemarstr./Audre-Lorde-Str.,bus,POINT (13.4277921 52.5012269)
1958094220,S+U Yorckstraße,bus,POINT (13.3716842 52.4925133)
1958094223,S+U Yorckstraße (Großgörschenstraße),bus,POINT (13.3692166 52.4930057)
1965419208,S Frohnau,bus,POINT (13.2884032 52.6320539)
1965462963,Zeltinger Platz,bus,POINT (13.2916971 52.6335687)
1983022529,Bleibtreustraße,bus,POINT (13.3200381 52.501822)
2010543490,Karower Damm/Georgenstraße,bus,POINT (13.4616501 52.5938966)
